
 num     #instances         #bytes  class name
3349:             1             16  org.apache.spark.sql.catalyst.expressions.UnsafeProjection$
3350:             1             16  org.apache.spark.sql.catalyst.expressions.codegen.CodeFormatter$
3351:             1             16  org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator$$anon$1
3352:             1             16  org.apache.spark.sql.catalyst.expressions.objects.Invoke$
3353:             1             16  org.apache.spark.sql.catalyst.expressions.objects.NewInstance$
3354:             1             16  org.apache.spark.sql.catalyst.expressions.objects.StaticInvoke$
3355:             1             16  org.apache.spark.sql.catalyst.expressions.package$
3356:             1             16  org.apache.spark.sql.catalyst.package$ScalaReflectionLock$
3357:             1             16  org.apache.spark.sql.catalyst.planning.ExtractEquiJoinKeys$
3358:             1             16  org.apache.spark.sql.catalyst.planning.ExtractFiltersAndInnerJoins$
3359:             1             16  org.apache.spark.sql.catalyst.planning.PhysicalAggregation$
3360:             1             16  org.apache.spark.sql.catalyst.planning.PhysicalOperation$
3361:             1             16  org.apache.spark.sql.catalyst.plans.logical.CatalystSerde$
3362:             1             16  org.apache.spark.sql.catalyst.plans.logical.LocalRelation$
3363:             1             16  org.apache.spark.sql.catalyst.plans.logical.MapElements$
3364:             1             16  org.apache.spark.sql.catalyst.plans.physical.UnknownPartitioning
3365:             1             16  org.apache.spark.sql.catalyst.plans.physical.UnspecifiedDistribution$
3366:             1             16  org.apache.spark.sql.catalyst.rules.RuleExecutor$
3367:             1             16  org.apache.spark.sql.catalyst.trees.CurrentOrigin$
3368:             1             16  org.apache.spark.sql.catalyst.trees.CurrentOrigin$$anon$1
3369:             1             16  org.apache.spark.sql.catalyst.trees.Origin$
3370:             1             16  org.apache.spark.sql.catalyst.util.CaseInsensitiveMap
3371:             1             16  org.apache.spark.sql.catalyst.util.DateTimeUtils$$anon$1
3372:             1             16  org.apache.spark.sql.catalyst.util.DateTimeUtils$$anon$2
3373:             1             16  org.apache.spark.sql.catalyst.util.DateTimeUtils$$anon$3
3374:             1             16  org.apache.spark.sql.catalyst.util.DateTimeUtils$$anon$4
3375:             1             16  org.apache.spark.sql.catalyst.util.StringKeyHashMap$
3376:             1             16  org.apache.spark.sql.execution.LogicalRDD$
3377:             1             16  org.apache.spark.sql.execution.SparkStrategies$StatefulAggregationStrategy$
3378:             1             16  org.apache.spark.sql.execution.SparkStrategies$StreamingRelationStrategy$
3379:             1             16  org.apache.spark.sql.execution.WholeStageCodegenExec$
3380:             1             16  org.apache.spark.sql.execution.datasources.DataSourceStrategy$
3381:             1             16  org.apache.spark.sql.execution.datasources.FileSourceStrategy$
3382:             1             16  org.apache.spark.sql.execution.datasources.HiveOnlyCheck$
3383:             1             16  org.apache.spark.sql.execution.datasources.parquet.ParquetLogRedirector
3384:             1             16  org.apache.spark.sql.execution.metric.SQLMetric$
3385:             1             16  org.apache.spark.sql.execution.streaming.HDFSMetadataLog$$anon$1
3386:             1             16  org.apache.spark.sql.execution.streaming.HDFSMetadataLog$FileContextManager
3387:             1             16  org.apache.spark.sql.execution.streaming.OffsetSeq$
3388:             1             16  org.apache.spark.sql.execution.streaming.OffsetSeqMetadata$
3389:             1             16  org.apache.spark.sql.execution.streaming.StreamExecution$$anonfun$org$apache$spark$sql$execution$streaming$StreamExecution$$runBatches$1
3390:             1             16  org.apache.spark.sql.execution.streaming.StreamExecution$ACTIVE$
3391:             1             16  org.apache.spark.sql.execution.streaming.StreamExecution$INITIALIZED$
3392:             1             16  org.apache.spark.sql.execution.streaming.StreamMetadata
3393:             1             16  org.apache.spark.sql.execution.streaming.StreamProgress$
3394:             1             16  org.apache.spark.sql.execution.streaming.StreamingRelation$
3395:             1             16  org.apache.spark.sql.execution.streaming.state.StateStoreCoordinatorRef
3396:             1             16  org.apache.spark.sql.execution.ui.SQLTab$
3397:             1             16  org.apache.spark.sql.internal.SQLConf$$anonfun$1
3398:             1             16  org.apache.spark.sql.internal.SQLConf$SQLConfigBuilder$
3399:             1             16  org.apache.spark.sql.internal.SessionState$$anon$2
3400:             1             16  org.apache.spark.sql.internal.SharedState$
3401:             1             16  org.apache.spark.sql.kafka010.EarliestOffsets$
3402:             1             16  org.apache.spark.sql.kafka010.JsonUtils$
3403:             1             16  org.apache.spark.sql.kafka010.KafkaSource$$anonfun$11
3404:             1             16  org.apache.spark.sql.kafka010.KafkaSourceOffset$
3405:             1             16  org.apache.spark.sql.kafka010.LatestOffsets$
3406:             1             16  org.apache.spark.sql.types.BinaryType$$anon$1
3407:             1             16  org.apache.spark.sql.types.CalendarIntervalType$
3408:             1             16  org.apache.spark.sql.types.Decimal$DecimalAsIfIntegral$
3409:             1             16  org.apache.spark.sql.types.Decimal$DecimalIsFractional$
3410:             1             16  org.apache.spark.sql.types.DoubleType$$anon$1
3411:             1             16  org.apache.spark.sql.types.FloatType$$anon$1
3412:             1             16  org.apache.spark.sql.types.Metadata$
3413:             1             16  org.apache.spark.sql.types.NullType$
3414:             1             16  org.apache.spark.sql.types.StructField$
3415:             1             16  org.apache.spark.sql.types.StructType$
3416:             1             16  org.apache.spark.status.api.v1.ApiRootResource$
3417:             1             16  org.apache.spark.status.api.v1.JacksonMessageWriter
3418:             1             16  org.apache.spark.status.api.v1.JacksonMessageWriter$
3419:             1             16  org.apache.spark.status.api.v1.SecurityFilter
3420:             1             16  org.apache.spark.status.api.v1.UIRootFromServletContext$
3421:             1             16  org.apache.spark.storage.BlockManager$
3422:             1             16  org.apache.spark.storage.BlockManagerId$
3423:             1             16  org.apache.spark.storage.BlockManagerMaster$
3424:             1             16  org.apache.spark.storage.BlockManagerMessages$GetMemoryStatus$
3425:             1             16  org.apache.spark.storage.BlockManagerMessages$GetStorageStatus$
3426:             1             16  org.apache.spark.storage.BlockManagerMessages$StopBlockManagerMaster$
3427:             1             16  org.apache.spark.storage.BlockManagerSource$$anon$1
3428:             1             16  org.apache.spark.storage.BlockManagerSource$$anon$2
3429:             1             16  org.apache.spark.storage.BlockManagerSource$$anon$3
3430:             1             16  org.apache.spark.storage.BlockManagerSource$$anon$4
3431:             1             16  org.apache.spark.storage.BlockStatus$
3432:             1             16  org.apache.spark.storage.BlockUpdatedInfo$
3433:             1             16  org.apache.spark.storage.BroadcastBlockId$
3434:             1             16  org.apache.spark.storage.DefaultTopologyMapper
3435:             1             16  org.apache.spark.storage.DiskBlockManager$$anonfun$addShutdownHook$1
3436:             1             16  org.apache.spark.storage.RDDInfo$
3437:             1             16  org.apache.spark.storage.RandomBlockReplicationPolicy
3438:             1             16  org.apache.spark.storage.StorageUtils$
3439:             1             16  org.apache.spark.ui.JettyUtils$
3440:             1             16  org.apache.spark.ui.JettyUtils$$anonfun$createRedirectHandler$default$3$1
3441:             1             16  org.apache.spark.ui.JettyUtils$ServletParams$
3442:             1             16  org.apache.spark.ui.JettyUtils$ServletParams$$anonfun$$lessinit$greater$default$3$1
3443:             1             16  org.apache.spark.ui.SparkUI$$anonfun$3
3444:             1             16  org.apache.spark.ui.SparkUI$$anonfun$4
3445:             1             16  org.apache.spark.ui.UIUtils$$anon$3
3446:             1             16  org.apache.spark.ui.exec.ExecutorTaskSummary$
3447:             1             16  org.apache.spark.ui.exec.ExecutorsPage$
3448:             1             16  org.apache.spark.ui.jobs.UIData$InputMetricsUIData$
3449:             1             16  org.apache.spark.ui.jobs.UIData$JobUIData$
3450:             1             16  org.apache.spark.ui.jobs.UIData$OutputMetricsUIData$
3451:             1             16  org.apache.spark.ui.jobs.UIData$ShuffleReadMetricsUIData$
3452:             1             16  org.apache.spark.ui.jobs.UIData$ShuffleWriteMetricsUIData$
3453:             1             16  org.apache.spark.ui.jobs.UIData$TaskUIData$
3454:             1             16  org.apache.spark.unsafe.memory.HeapMemoryAllocator
3455:             1             16  org.apache.spark.unsafe.memory.UnsafeMemoryAllocator
3456:             1             16  org.apache.spark.util.ByteBufferInputStream$
3457:             1             16  org.apache.spark.util.ClosureCleaner$
3458:             1             16  org.apache.spark.util.CommandLineUtils$$anonfun$1
3459:             1             16  org.apache.spark.util.CompletionIterator$
3460:             1             16  org.apache.spark.util.FieldAccessFinder$
3461:             1             16  org.apache.spark.util.IdGenerator
3462:             1             16  org.apache.spark.util.RpcUtils$
3463:             1             16  org.apache.spark.util.ShutdownHookManager$$anonfun$1
3464:             1             16  org.apache.spark.util.SparkShutdownHookManager$$anon$2
3465:             1             16  org.apache.spark.util.ThreadUtils$
3466:             1             16  org.apache.spark.util.collection.OpenHashSet$$anonfun$1
3467:             1             16  org.apache.spark.util.collection.OpenHashSet$$anonfun$2
3468:             1             16  org.apache.spark.util.collection.PrimitiveVector$
3469:             1             16  org.codehaus.janino.IClass$1
3470:             1             16  org.codehaus.janino.Java$Located$1
3471:             1             16  org.codehaus.janino.Java$Rvalue$2
3472:             1             16  org.eclipse.jetty.http.DateGenerator$1
3473:             1             16  org.eclipse.jetty.http.DateParser$1
3474:             1             16  org.eclipse.jetty.http.HttpGenerator$1
3475:             1             16  org.eclipse.jetty.io.AbstractConnection$FillInterestedState
3476:             1             16  org.eclipse.jetty.io.AbstractConnection$FillingFillInterestedState
3477:             1             16  org.eclipse.jetty.io.AbstractConnection$FillingState
3478:             1             16  org.eclipse.jetty.io.AbstractConnection$IdleState
3479:             1             16  org.eclipse.jetty.io.AbstractConnection$RefillingState
3480:             1             16  org.eclipse.jetty.io.WriteFlusher$CompletingState
3481:             1             16  org.eclipse.jetty.io.WriteFlusher$IdleState
3482:             1             16  org.eclipse.jetty.io.WriteFlusher$WritingState
3483:             1             16  org.eclipse.jetty.server.Authentication$1
3484:             1             16  org.eclipse.jetty.server.Authentication$2
3485:             1             16  org.eclipse.jetty.server.Authentication$3
3486:             1             16  org.eclipse.jetty.server.Authentication$4
3487:             1             16  org.eclipse.jetty.server.Authentication$5
3488:             1             16  org.eclipse.jetty.server.HttpInput$1
3489:             1             16  org.eclipse.jetty.server.HttpInput$2
3490:             1             16  org.eclipse.jetty.server.HttpInput$3
3491:             1             16  org.eclipse.jetty.server.HttpInput$4
3492:             1             16  org.eclipse.jetty.server.Response$1
3493:             1             16  org.eclipse.jetty.util.ConcurrentArrayQueue$1
3494:             1             16  org.eclipse.jetty.util.Uptime
3495:             1             16  org.eclipse.jetty.util.thread.QueuedThreadPool$3
3496:             1             16  org.eclipse.jetty.util.thread.ScheduledExecutorScheduler$1
3497:             1             16  org.glassfish.hk2.internal.StarFilter
3498:             1             16  org.glassfish.hk2.utilities.ServiceLocatorUtilities$2
3499:             1             16  org.glassfish.hk2.utilities.cache.Cache$1
3500:             1             16  org.glassfish.hk2.utilities.cache.LRUHybridCache$1
3501:             1             16  org.glassfish.hk2.utilities.cache.LRUHybridCache$CacheEntryImplComparator
3502:             1             16  org.glassfish.hk2.utilities.reflection.Logger
3503:             1             16  org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperImpl$1
3504:             1             16  org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperImpl$2
3505:             1             16  org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperImpl$3
3506:             1             16  org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperImpl$4
3507:             1             16  org.glassfish.jersey.internal.ExceptionMapperFactory
3508:             1             16  org.glassfish.jersey.internal.JerseyErrorService
3509:             1             16  org.glassfish.jersey.internal.ServiceFinder$DefaultServiceIteratorProvider
3510:             1             16  org.glassfish.jersey.internal.inject.ContextInjectionResolver$1
3511:             1             16  org.glassfish.jersey.internal.inject.ContextInjectionResolver$3
3512:             1             16  org.glassfish.jersey.internal.inject.ContextInjectionResolver$4
3513:             1             16  org.glassfish.jersey.internal.util.ReflectionHelper$1
3514:             1             16  org.glassfish.jersey.internal.util.ReflectionHelper$13
3515:             1             16  org.glassfish.jersey.internal.util.collection.Refs$DefaultRefImpl
3516:             1             16  org.glassfish.jersey.internal.util.collection.StringIgnoreCaseKeyComparator
3517:             1             16  org.glassfish.jersey.internal.util.collection.Values$1
3518:             1             16  org.glassfish.jersey.internal.util.collection.Values$2
3519:             1             16  org.glassfish.jersey.jaxb.internal.AbstractCollectionJaxbProvider$1
3520:             1             16  org.glassfish.jersey.message.internal.AcceptableMediaType$1
3521:             1             16  org.glassfish.jersey.message.internal.BasicTypesMessageProvider
3522:             1             16  org.glassfish.jersey.message.internal.ByteArrayProvider
3523:             1             16  org.glassfish.jersey.message.internal.CacheControlProvider
3524:             1             16  org.glassfish.jersey.message.internal.CommittingOutputStream$1
3525:             1             16  org.glassfish.jersey.message.internal.CookieProvider
3526:             1             16  org.glassfish.jersey.message.internal.DataSourceProvider
3527:             1             16  org.glassfish.jersey.message.internal.DateProvider
3528:             1             16  org.glassfish.jersey.message.internal.EntityTagProvider
3529:             1             16  org.glassfish.jersey.message.internal.FileProvider
3530:             1             16  org.glassfish.jersey.message.internal.FormMultivaluedMapProvider
3531:             1             16  org.glassfish.jersey.message.internal.FormProvider
3532:             1             16  org.glassfish.jersey.message.internal.HttpHeaderReader$1
3533:             1             16  org.glassfish.jersey.message.internal.HttpHeaderReader$2
3534:             1             16  org.glassfish.jersey.message.internal.HttpHeaderReader$3
3535:             1             16  org.glassfish.jersey.message.internal.HttpHeaderReader$4
3536:             1             16  org.glassfish.jersey.message.internal.HttpHeaderReader$6
3537:             1             16  org.glassfish.jersey.message.internal.HttpHeaderReader$7
3538:             1             16  org.glassfish.jersey.message.internal.InboundMessageContext$1
3539:             1             16  org.glassfish.jersey.message.internal.InputStreamProvider
3540:             1             16  org.glassfish.jersey.message.internal.LinkProvider
3541:             1             16  org.glassfish.jersey.message.internal.LocaleProvider
3542:             1             16  org.glassfish.jersey.message.internal.MediaTypeProvider
3543:             1             16  org.glassfish.jersey.message.internal.MediaTypes$1
3544:             1             16  org.glassfish.jersey.message.internal.MediaTypes$2
3545:             1             16  org.glassfish.jersey.message.internal.MediaTypes$4
3546:             1             16  org.glassfish.jersey.message.internal.MessageBodyFactory$1
3547:             1             16  org.glassfish.jersey.message.internal.MessageBodyFactory$2
3548:             1             16  org.glassfish.jersey.message.internal.MessageBodyFactory$3
3549:             1             16  org.glassfish.jersey.message.internal.MessageBodyFactory$4
3550:             1             16  org.glassfish.jersey.message.internal.NewCookieProvider
3551:             1             16  org.glassfish.jersey.message.internal.Quality$1
3552:             1             16  org.glassfish.jersey.message.internal.Quality$2
3553:             1             16  org.glassfish.jersey.message.internal.QualitySourceMediaType$1
3554:             1             16  org.glassfish.jersey.message.internal.ReaderProvider
3555:             1             16  org.glassfish.jersey.message.internal.RenderedImageProvider
3556:             1             16  org.glassfish.jersey.message.internal.SourceProvider$DomSourceReader
3557:             1             16  org.glassfish.jersey.message.internal.SourceProvider$SaxSourceReader
3558:             1             16  org.glassfish.jersey.message.internal.SourceProvider$StreamSourceReader
3559:             1             16  org.glassfish.jersey.message.internal.StreamingOutputProvider
3560:             1             16  org.glassfish.jersey.message.internal.StringHeaderProvider
3561:             1             16  org.glassfish.jersey.message.internal.StringMessageProvider
3562:             1             16  org.glassfish.jersey.message.internal.TracingLogger$1
3563:             1             16  org.glassfish.jersey.message.internal.UriProvider
3564:             1             16  org.glassfish.jersey.model.internal.CommonConfig$1
3565:             1             16  org.glassfish.jersey.model.internal.ComponentBag$1
3566:             1             16  org.glassfish.jersey.model.internal.ComponentBag$2
3567:             1             16  org.glassfish.jersey.model.internal.ComponentBag$3
3568:             1             16  org.glassfish.jersey.model.internal.ComponentBag$4
3569:             1             16  org.glassfish.jersey.process.JerseyProcessingUncaughtExceptionHandler
3570:             1             16  org.glassfish.jersey.process.internal.ExecutorProviders$ExecutorServiceFactory
3571:             1             16  org.glassfish.jersey.process.internal.ExecutorProviders$ScheduledExecutorServiceFactory
3572:             1             16  org.glassfish.jersey.process.internal.Stages$1
3573:             1             16  org.glassfish.jersey.server.ApplicationHandler$1
3574:             1             16  org.glassfish.jersey.server.ApplicationHandler$ApplicationBinder$JaxrsApplicationProvider
3575:             1             16  org.glassfish.jersey.server.ApplicationHandler$ApplicationBinder$RuntimeConfigProvider
3576:             1             16  org.glassfish.jersey.server.ChunkedResponseWriter
3577:             1             16  org.glassfish.jersey.server.ServerRuntime$1
3578:             1             16  org.glassfish.jersey.server.internal.JsonWithPaddingInterceptor
3579:             1             16  org.glassfish.jersey.server.internal.MappableExceptionWrapperInterceptor
3580:             1             16  org.glassfish.jersey.server.internal.inject.AsyncResponseValueFactoryProvider
3581:             1             16  org.glassfish.jersey.server.internal.inject.DelegatedInjectionValueFactoryProvider
3582:             1             16  org.glassfish.jersey.server.internal.inject.DelegatedInjectionValueFactoryProvider$2
3583:             1             16  org.glassfish.jersey.server.internal.inject.MultivaluedParameterExtractorFactory
3584:             1             16  org.glassfish.jersey.server.internal.inject.ParamConverterFactory
3585:             1             16  org.glassfish.jersey.server.internal.inject.ParamConverters$AggregatedProvider
3586:             1             16  org.glassfish.jersey.server.internal.inject.ParamConverters$CharacterProvider
3587:             1             16  org.glassfish.jersey.server.internal.inject.ParamConverters$DateProvider
3588:             1             16  org.glassfish.jersey.server.internal.inject.ParamConverters$StringConstructor
3589:             1             16  org.glassfish.jersey.server.internal.inject.ParamConverters$TypeFromString
3590:             1             16  org.glassfish.jersey.server.internal.inject.ParamConverters$TypeFromStringEnum
3591:             1             16  org.glassfish.jersey.server.internal.inject.ParamConverters$TypeValueOf
3592:             1             16  org.glassfish.jersey.server.internal.monitoring.EmptyRequestEventBuilder
3593:             1             16  org.glassfish.jersey.server.internal.routing.CombinedMediaType$1
3594:             1             16  org.glassfish.jersey.server.internal.routing.MatchResultInitializerRouter
3595:             1             16  org.glassfish.jersey.server.internal.routing.MatchedEndpointExtractorStage
3596:             1             16  org.glassfish.jersey.server.internal.routing.MethodSelectingRouter$1
3597:             1             16  org.glassfish.jersey.server.internal.routing.PushMatchedUriRouter
3598:             1             16  org.glassfish.jersey.server.internal.routing.Routers$1
3599:             1             16  org.glassfish.jersey.server.internal.routing.RuntimeLocatorModelBuilder$1
3600:             1             16  org.glassfish.jersey.server.internal.routing.UriRoutingContext$1
3601:             1             16  org.glassfish.jersey.server.internal.scanning.PackageNamesScanner$ResourcesProvider$1
3602:             1             16  org.glassfish.jersey.server.model.Parameter$1
3603:             1             16  org.glassfish.jersey.server.model.Parameter$10
3604:             1             16  org.glassfish.jersey.server.model.Parameter$2
3605:             1             16  org.glassfish.jersey.server.model.Parameter$3
3606:             1             16  org.glassfish.jersey.server.model.Parameter$4
3607:             1             16  org.glassfish.jersey.server.model.Parameter$5
3608:             1             16  org.glassfish.jersey.server.model.Parameter$6
3609:             1             16  org.glassfish.jersey.server.model.Parameter$7
3610:             1             16  org.glassfish.jersey.server.model.Parameter$8
3611:             1             16  org.glassfish.jersey.server.model.Parameter$9
3612:             1             16  org.glassfish.jersey.server.model.RuntimeResource$1
3613:             1             16  org.glassfish.jersey.server.model.internal.JavaResourceMethodDispatcherProvider
3614:             1             16  org.glassfish.jersey.server.model.internal.ResourceMethodDispatcherFactory
3615:             1             16  org.glassfish.jersey.server.model.internal.ResourceMethodInvocationHandlerFactory
3616:             1             16  org.glassfish.jersey.server.model.internal.ResourceMethodInvocationHandlerFactory$1
3617:             1             16  org.glassfish.jersey.server.model.internal.VoidVoidDispatcherProvider
3618:             1             16  org.glassfish.jersey.server.wadl.WadlFeature
3619:             1             16  org.glassfish.jersey.server.wadl.processor.WadlModelProcessor
3620:             1             16  org.glassfish.jersey.servlet.WebComponent$3
3621:             1             16  org.glassfish.jersey.servlet.WebComponent$4
3622:             1             16  org.glassfish.jersey.servlet.WebServletConfig
3623:             1             16  org.glassfish.jersey.servlet.async.AsyncContextDelegateProviderImpl
3624:             1             16  org.glassfish.jersey.spi.AbstractThreadPoolProvider$2
3625:             1             16  org.glassfish.jersey.uri.PathPattern$1
3626:             1             16  org.glassfish.jersey.uri.PatternWithGroups$EmptyStringMatchResult
3627:             1             16  org.glassfish.jersey.uri.UriTemplate$1
3628:             1             16  org.json4s.DefaultFormats$$anonfun$5
3629:             1             16  org.json4s.Extraction$
3630:             1             16  org.json4s.JsonAST$JArray$
3631:             1             16  org.json4s.JsonAST$JBool$
3632:             1             16  org.json4s.JsonAST$JDecimal$
3633:             1             16  org.json4s.JsonAST$JDouble$
3634:             1             16  org.json4s.JsonAST$JField$
3635:             1             16  org.json4s.JsonAST$JInt$
3636:             1             16  org.json4s.JsonAST$JNothing$
3637:             1             16  org.json4s.JsonAST$JNull$
3638:             1             16  org.json4s.JsonAST$JObject$
3639:             1             16  org.json4s.JsonAST$JString$
3640:             1             16  org.json4s.JsonDSL$
3641:             1             16  org.json4s.JsonWriter$
3642:             1             16  org.json4s.jackson.JValueDeserializer
3643:             1             16  org.json4s.jackson.JValueDeserializerResolver$
3644:             1             16  org.json4s.jackson.JValueSerializer
3645:             1             16  org.json4s.jackson.JValueSerializerResolver$
3646:             1             16  org.json4s.jackson.Serialization$
3647:             1             16  org.json4s.prefs.EmptyValueStrategy$$anon$1
3648:             1             16  org.json4s.prefs.EmptyValueStrategy$$anon$2
3649:             1             16  org.json4s.reflect.ManifestFactory$
3650:             1             16  org.json4s.reflect.PrimitiveDescriptor$
3651:             1             16  org.json4s.reflect.package$ParanamerReader$
3652:             1             16  org.json4s.reflect.package$TypeInfo$
3653:             1             16  org.jvnet.hk2.external.generator.ServiceLocatorGeneratorImpl
3654:             1             16  org.jvnet.hk2.internal.DefaultClassAnalyzer
3655:             1             16  org.jvnet.hk2.internal.InstantiationServiceImpl
3656:             1             16  org.jvnet.hk2.internal.PerLookupContext
3657:             1             16  org.jvnet.hk2.internal.ServiceHandleComparator
3658:             1             16  org.jvnet.hk2.internal.ServiceLocatorImpl$3
3659:             1             16  org.jvnet.hk2.internal.ServiceLocatorImpl$4
3660:             1             16  org.jvnet.hk2.internal.ServiceLocatorImpl$8
3661:             1             16  org.jvnet.hk2.internal.ServiceLocatorImpl$9
3662:             1             16  org.jvnet.hk2.internal.ServiceLocatorRuntimeImpl
3663:             1             16  org.jvnet.hk2.internal.SingletonContext$1
3664:             1             16  org.jvnet.hk2.internal.SingletonContext$2
3665:             1             16  org.jvnet.hk2.internal.ThreeThirtyResolver
3666:             1             16  org.jvnet.hk2.internal.Utilities$4
3667:             1             16  org.slf4j.helpers.NOPLoggerFactory
3668:             1             16  org.slf4j.impl.Log4jLoggerFactory
3669:             1             16  org.slf4j.impl.StaticLoggerBinder
3670:             1             16  org.xerial.snappy.SnappyNative
3671:             1             16  org.xerial.snappy.buffer.CachedBufferAllocator$1
3672:             1             16  scala.None$
3673:             1             16  scala.Option$
3674:             1             16  scala.PartialFunction$$anon$1
3675:             1             16  scala.PartialFunction$$anon$1$$anonfun$3
3676:             1             16  scala.PartialFunction$$anonfun$1
3677:             1             16  scala.PartialFunction$$anonfun$2
3678:             1             16  scala.Predef$$anon$1
3679:             1             16  scala.Predef$$anon$2
3680:             1             16  scala.Predef$$anon$3
3681:             1             16  scala.Predef$ArrowAssoc$
3682:             1             16  scala.Predef$DummyImplicit$
3683:             1             16  scala.Predef$any2stringadd$
3684:             1             16  scala.StringContext$
3685:             1             16  scala.Unit$
3686:             1             16  scala.collection.$colon$plus$
3687:             1             16  scala.collection.$plus$colon$
3688:             1             16  scala.collection.IndexedSeq$$anon$1
3689:             1             16  scala.collection.Iterable$
3690:             1             16  scala.collection.Iterator$
3691:             1             16  scala.collection.Iterator$$anon$2
3692:             1             16  scala.collection.JavaConversions$
3693:             1             16  scala.collection.JavaConverters$
3694:             1             16  scala.collection.Seq$
3695:             1             16  scala.collection.SeqView$
3696:             1             16  scala.collection.Set$
3697:             1             16  scala.collection.convert.Decorators$
3698:             1             16  scala.collection.convert.WrapAsJava$
3699:             1             16  scala.collection.convert.WrapAsScala$
3700:             1             16  scala.collection.immutable.$colon$colon$
3701:             1             16  scala.collection.immutable.BitSet$
3702:             1             16  scala.collection.immutable.HashMap$
3703:             1             16  scala.collection.immutable.HashMap$$anon$2$$anon$3
3704:             1             16  scala.collection.immutable.HashMap$$anonfun$1
3705:             1             16  scala.collection.immutable.HashMap$EmptyHashMap$
3706:             1             16  scala.collection.immutable.HashSet$
3707:             1             16  scala.collection.immutable.HashSet$EmptyHashSet$
3708:             1             16  scala.collection.immutable.IndexedSeq$
3709:             1             16  scala.collection.immutable.Iterable$
3710:             1             16  scala.collection.immutable.List$$anon$1
3711:             1             16  scala.collection.immutable.ListMap$
3712:             1             16  scala.collection.immutable.ListMap$EmptyListMap$
3713:             1             16  scala.collection.immutable.ListSerializeEnd$
3714:             1             16  scala.collection.immutable.ListSet$
3715:             1             16  scala.collection.immutable.ListSet$EmptyListSet$
3716:             1             16  scala.collection.immutable.Map$
3717:             1             16  scala.collection.immutable.Map$$anonfun$withDefaultValue$1
3718:             1             16  scala.collection.immutable.Map$EmptyMap$
3719:             1             16  scala.collection.immutable.Nil$
3720:             1             16  scala.collection.immutable.Queue$
3721:             1             16  scala.collection.immutable.Range$
3722:             1             16  scala.collection.immutable.Seq$
3723:             1             16  scala.collection.immutable.Set$
3724:             1             16  scala.collection.immutable.Set$EmptySet$
3725:             1             16  scala.collection.immutable.Stream$
3726:             1             16  scala.collection.immutable.Stream$$hash$colon$colon$
3727:             1             16  scala.collection.immutable.Stream$Empty$
3728:             1             16  scala.collection.immutable.Stream$cons$
3729:             1             16  scala.collection.immutable.StringOps$
3730:             1             16  scala.collection.immutable.Traversable$
3731:             1             16  scala.collection.mutable.ArrayBuffer$
3732:             1             16  scala.collection.mutable.ArrayBuilder$
3733:             1             16  scala.collection.mutable.ArrayOps$ofByte$
3734:             1             16  scala.collection.mutable.ArrayOps$ofDouble$
3735:             1             16  scala.collection.mutable.ArrayOps$ofInt$
3736:             1             16  scala.collection.mutable.ArrayOps$ofLong$
3737:             1             16  scala.collection.mutable.ArrayOps$ofRef$
3738:             1             16  scala.collection.mutable.ArraySeq$
3739:             1             16  scala.collection.mutable.BitSet$
3740:             1             16  scala.collection.mutable.Buffer$
3741:             1             16  scala.collection.mutable.FlatHashTable$
3742:             1             16  scala.collection.mutable.FlatHashTable$NullSentinel$
3743:             1             16  scala.collection.mutable.HashMap$
3744:             1             16  scala.collection.mutable.HashSet$
3745:             1             16  scala.collection.mutable.HashTable$
3746:             1             16  scala.collection.mutable.IndexedSeq$
3747:             1             16  scala.collection.mutable.Iterable$
3748:             1             16  scala.collection.mutable.LinkedHashMap$
3749:             1             16  scala.collection.mutable.ListBuffer$
3750:             1             16  scala.collection.mutable.Map$
3751:             1             16  scala.collection.mutable.Queue$
3752:             1             16  scala.collection.mutable.Set$
3753:             1             16  scala.collection.mutable.Stack
3754:             1             16  scala.collection.mutable.StringBuilder$
3755:             1             16  scala.collection.mutable.WeakHashMap$
3756:             1             16  scala.collection.mutable.WrappedArray$
3757:             1             16  scala.collection.package$
3758:             1             16  scala.compat.Platform$
3759:             1             16  scala.concurrent.BlockContext$
3760:             1             16  scala.concurrent.BlockContext$DefaultBlockContext$
3761:             1             16  scala.concurrent.ExecutionContext$
3762:             1             16  scala.concurrent.Future$
3763:             1             16  scala.concurrent.Future$InternalCallbackExecutor$
3764:             1             16  scala.concurrent.Promise$
3765:             1             16  scala.concurrent.duration.Duration$$anon$1
3766:             1             16  scala.concurrent.duration.Duration$$anon$2
3767:             1             16  scala.concurrent.duration.Duration$$anon$3
3768:             1             16  scala.concurrent.duration.Duration$$anonfun$3
3769:             1             16  scala.concurrent.duration.package$DurationInt$
3770:             1             16  scala.concurrent.duration.package$DurationLong$
3771:             1             16  scala.concurrent.impl.ExecutionContextImpl$
3772:             1             16  scala.concurrent.impl.Future$
3773:             1             16  scala.concurrent.impl.Promise$
3774:             1             16  scala.concurrent.impl.Promise$DefaultPromise
3775:             1             16  scala.io.Source$
3776:             1             16  scala.math.Equiv$
3777:             1             16  scala.math.Fractional$
3778:             1             16  scala.math.Integral$
